composer,filename,filepath,pitch_range,average_pitch,pitch_class_entropy,leap_ratio,melodic_contour,interval_histogram_unique_count,key_stability,modulation_frequency,chord_vocabulary_size,dissonance_ratio,tonal_gravity,note_density,duration_variance,syncopation_index,rest_ratio,rhythmic_entropy,piece_length,repetition_ratio,dynamic_range,voice_count,texture_density
beethoven,maestro_Sonata_No__11__Op__22_in_B-flat_Major__I__Allegro_con_brio.mid,data/midi/beethoven/maestro_Sonata_No__11__Op__22_in_B-flat_Major__I__Allegro_con_brio.mid,60,57.708920187793424,0.9220412212546688,0.8094117647058824,0.509090909090909,46,0.9188910279804756,2.484472049689441,141,0.238984214138641,0.275,0.6614906832298136,0.3865454890270154,0.7511737089201878,1.1629140786749497,0.6855190478703083,161,0.9925970545043644,83,1,2.940854870775348
beethoven,maestro_Sonata_No__16_in_G_Major__Op__31_No__1__First_Movement.mid,data/midi/beethoven/maestro_Sonata_No__16_in_G_Major__Op__31_No__1__First_Movement.mid,55,64.1822033898305,0.9009453627932762,0.7702127659574468,0.5024630541871922,39,0.8529883318060373,2.0422535211267605,111,0.2177792465300727,0.22499999999999998,0.4154929577464789,0.1157707066535797,0.8050847457627118,1.0667546948356796,0.6671655370646628,142,0.9951860962755692,92,1,3.138948884089273
beethoven,maestro_Sonata_No__17__Op__31_No__2_in_D_Minor__Tempest___I__Largo-Allegro.mid,data/midi/beethoven/maestro_Sonata_No__17__Op__31_No__2_in_D_Minor__Tempest___I__Largo-Allegro.mid,60,57.29347826086956,0.9312225001961292,0.7622504537205081,0.5890688259109311,39,0.7643004867973141,2.380952380952381,116,0.169869595058339,0.17500000000000002,0.7022900763358778,3.7976607352271934,0.6666666666666666,0.7819126378286678,0.7267482589759678,189,0.9881561056086592,110,1,2.904639175257732
beethoven,maestro_Sonata_No__10_in_G_Major__Op__14_No__2__First_Movement.mid,data/midi/beethoven/maestro_Sonata_No__10_in_G_Major__Op__14_No__2__First_Movement.mid,58,61.47745571658615,0.9225191886732388,0.8106365834004835,0.5126196692776327,40,0.8819129043464089,2.0,139,0.2557865251363703,0.17500000000000002,2.2132462132462134,0.3264760633738517,0.8244766505636071,1.4789129789129791,0.5257385591051104,140,0.970823095853004,95,1,2.72764598540146
beethoven,maestro_Sonata_No__21_in_C_Major__Op__53__I__Allegro_con_brio.mid,data/midi/beethoven/maestro_Sonata_No__21_in_C_Major__Op__53__I__Allegro_con_brio.mid,62,64.18482905982906,0.9641747459656635,0.8213903743315508,0.4707865168539326,46,0.8777083519517515,2.633744855967078,180,0.235595736068007,0.25,0.956810631229236,0.5430408739453211,0.7938034188034188,1.1561461794019954,0.5809800665854374,243,0.9801080741051392,95,1,3.2127131782945737
beethoven,maestro_Sonata_No__29_in_B-flat_Major__Op__106.mid,data/midi/beethoven/maestro_Sonata_No__29_in_B-flat_Major__Op__106.mid,74,64.87427194215707,0.9896782099728744,0.758738449176376,0.481129993378945,61,0.4339321302731023,2.449145646867372,274,0.2456557624380979,0.15,1.000200883889112,0.8627958011226093,0.8049809198634263,1.3071682067764674,0.5002907616584771,1229,0.9878472779531328,110,1,3.01021389978536
beethoven,maestro_Sonata_No__26_in_E-flat_Major__Op__81a__I__Das_Lebewohl__Adagio_-_Allegro.mid,data/midi/beethoven/maestro_Sonata_No__26_in_E-flat_Major__Op__81a__I__Das_Lebewohl__Adagio_-_Allegro.mid,65,62.97336293007769,0.8863905848659694,0.7055555555555556,0.4620024125452352,45,0.9323673639041444,2.1568627450980395,176,0.2570451597688952,0.42500000000000004,1.1028151774785802,0.5000092729348422,0.8546059933407325,1.350061199510405,0.596720488327665,204,0.9875997976422652,100,1,2.9459720212252773
beethoven,maestro_Sonata_No__12_in_A-flat_Major__Op__26__First_Movement.mid,data/midi/beethoven/maestro_Sonata_No__12_in_A-flat_Major__Op__26__First_Movement.mid,57,58.61631753031973,0.8698158561088813,0.7858719646799117,0.514041514041514,41,0.8889347482229351,2.2167487684729066,154,0.1833468944941687,0.0,1.1142506142506143,0.3915152959119462,0.7651598676957001,1.3892301392301367,0.6214188230452933,203,0.9925330992719432,98,1,2.747131509267432
beethoven,maestro_Rondo__Op__129.mid,data/midi/beethoven/maestro_Rondo__Op__129.mid,58,61.72900763358778,0.9713076372582128,0.780114722753346,0.5349344978165939,43,0.9236482301560444,3.058823529411765,169,0.2652866545836115,0.2,0.7705882352941177,0.1522686088935506,0.799618320610687,1.0714460784313733,0.5525901187238691,170,0.9926341980944208,112,1,3.188869412795793
beethoven,maestro_Sonata_No__28_in_A_Major__Op__101__Complete_.mid,data/midi/beethoven/maestro_Sonata_No__28_in_A_Major__Op__101__Complete_.mid,72,64.19035440263062,0.971868894931711,0.7693713450292398,0.516840417000802,56,0.8019708123857697,1.7470881863560734,215,0.2543242450894166,0.22499999999999998,1.132200351615016,0.4826823942817054,0.8217025940811107,1.4116998172980868,0.6240926350059599,601,0.9876964983631428,102,1,2.991033434650456
beethoven,maestro_Sonata_No__23_in_F_Minor__Op__57__Complete_.mid,data/midi/beethoven/maestro_Sonata_No__23_in_F_Minor__Op__57__Complete_.mid,67,59.66743737957611,0.9020998773157228,0.605242868157286,0.4689409368635437,56,0.7648029458678346,1.7252396166134183,225,0.2122307520310054,0.2,1.034310957584615,0.4228039446443001,0.8227360308285164,1.1112698043644385,0.5028430797246226,626,0.9867450645883686,118,1,2.849861495844875
beethoven,maestro_Sonata_No__21_in_C_Major__Op__53__1st_mov_.mid,data/midi/beethoven/maestro_Sonata_No__21_in_C_Major__Op__53__1st_mov_.mid,63,64.26315789473684,0.9692680478370828,0.8071428571428572,0.4731890874882408,51,0.8868020083710478,2.462686567164179,176,0.2194916898402638,0.15,1.0378828794074533,0.6502948910804456,0.8599464763603925,1.1770696705501107,0.5194334274123915,268,0.9817989510019104,105,1,3.1577712609970674
beethoven,maestro_Sonata_No__18_in_E-flat_Major__Op__31_No__3__First_Movement.mid,data/midi/beethoven/maestro_Sonata_No__18_in_E-flat_Major__Op__31_No__3__First_Movement.mid,60,63.62769784172662,0.853409431478792,0.5765765765765766,0.5243619489559165,38,0.8025411201693154,2.2727272727272725,120,0.2488518455519646,0.275,0.7897727272727273,0.1457927857354404,0.8345323741007195,1.0559895833333337,0.542355050771066,176,0.9821107904134648,99,1,2.737535816618911
beethoven,maestro_Sonata_No__18__Op__31_No__3_in_E-flat_Major__I__Allegro.mid,data/midi/beethoven/maestro_Sonata_No__18__Op__31_No__3_in_E-flat_Major__I__Allegro.mid,60,63.53068592057762,0.8662744745590507,0.5750452079566004,0.5348837209302325,38,0.8219994910134284,2.711864406779661,133,0.2475799835931091,0.4,0.7824858757062146,0.1102919628027068,0.8303249097472925,0.9754001883239164,0.4918599958607978,177,0.985586628056504,101,1,2.719955282280604
beethoven,maestro_Sonata_No__18_in_E-flat_Major__Op__31__No__3__Complete_.mid,data/midi/beethoven/maestro_Sonata_No__18_in_E-flat_Major__Op__31__No__3__Complete_.mid,60,58.78296232876713,0.8808443388178219,0.7524625267665953,0.5054617676266137,46,0.895797142660955,2.152317880794702,189,0.194328175704275,0.375,0.9667873771339888,0.2798753275773545,0.8326198630136986,1.1803069494740512,0.4974869227997912,604,0.973019844020314,97,1,2.730692153537845
beethoven,maestro_Sonata_No__11_in_B-flat_Major__Op__22__I__Allegro_con_brio.mid,data/midi/beethoven/maestro_Sonata_No__11_in_B-flat_Major__Op__22__I__Allegro_con_brio.mid,60,58.8429203539823,0.9112218763072502,0.7649667405764967,0.4850746268656716,44,0.9212688396009836,2.0118343195266277,148,0.232233502538071,0.17500000000000002,0.6686390532544378,0.4205332834621174,0.7566371681415929,1.1635848126232764,0.671537897301442,169,0.9944945384477014,88,1,3.005337214944202
beethoven,maestro_Sonata_No__21_in_C_Major__Op__53.mid,data/midi/beethoven/maestro_Sonata_No__21_in_C_Major__Op__53.mid,64,62.54600200736032,0.9260579435645202,0.8236278447121821,0.5188477951635846,52,0.9168364039096982,2.3328380386329868,201,0.2251021552760195,0.125,1.0993686017286826,0.654759726782299,0.8825694212111074,1.1190768099062187,0.4523717210508428,673,0.9845260608408014,104,1,2.703249380138327
beethoven,maestro_Sonata_No__17_in_D_Minor__Op__31_No__2__1st_Movement.mid,data/midi/beethoven/maestro_Sonata_No__17_in_D_Minor__Op__31_No__2__1st_Movement.mid,60,59.19404915912031,0.916264126430528,0.6722797927461139,0.5494830132939439,41,0.7937723596557232,2.2566371681415927,112,0.1613316261203585,0.17500000000000002,0.8210302708443973,4.309322364828039,0.6791720569210866,0.7929722074703494,0.6082969191257587,226,0.9875364034094471,90,1,2.825735718407386
beethoven,maestro_Bagatelles_Op126.mid,data/midi/beethoven/maestro_Bagatelles_Op126.mid,65,63.40622273916836,0.9712664935104944,0.7897033158813264,0.4970432617491441,57,0.6004608756064271,2.166064981949458,205,0.2181786673598475,0.3,1.535267857142857,0.4258382764006279,0.8011049723756906,1.3795014880952396,0.6342647384047284,554,0.98790546674683,103,1,2.872534369396294
beethoven,maestro_Sonata_No__16_Op__31_No__1_in_G_Major__I__Allegro_vivace.mid,data/midi/beethoven/maestro_Sonata_No__16_Op__31_No__1_in_G_Major__I__Allegro_vivace.mid,55,61.61290322580645,0.880664006775299,0.8564814814814815,0.5181347150259067,40,0.8482569189802377,1.8439716312056735,107,0.2315305761753269,0.325,0.3847517730496453,0.3516600361962335,0.7788018433179723,1.1013593380614652,0.6422778396746919,141,0.9955605847731872,107,1,3.14187643020595
beethoven,maestro_Sonata_No__27_in_E_Minor__Op__90.mid,data/midi/beethoven/maestro_Sonata_No__27_in_E_Minor__Op__90.mid,65,62.92583479789104,0.9200686086803944,0.8122362869198312,0.4394516374714394,45,0.8714183006355931,2.3622047244094486,187,0.2460304666720399,0.2,1.8517112328469925,0.4201527052362699,0.8147627416520211,1.6240169224928114,0.5872577099553515,381,0.9815304762896484,101,1,3.2526152654010074
beethoven,maestro_Sonata_No__26_in_3-flat_Major__Op__81a__2nd___3rd_Movements_.mid,data/midi/beethoven/maestro_Sonata_No__26_in_3-flat_Major__Op__81a__2nd___3rd_Movements_.mid,65,64.13464991023339,0.90387737725444,0.710431654676259,0.492,45,0.9541189340988402,2.2641509433962264,158,0.2570028011204481,0.3,0.8746401465584925,0.6279072078663698,0.8438061041292639,1.29233185030097,0.6427055015074205,159,0.9927772043302714,87,1,3.108990147783252
chopin,maestro_Andante_spianato_e_grande_polonaise__Op__22.mid,data/midi/chopin/maestro_Andante_spianato_e_grande_polonaise__Op__22.mid,74,64.78678839957036,0.9368675793931772,0.8479312197743148,0.5076660988074957,55,0.8089877923014805,2.0,245,0.2842853839037927,0.075,1.120168446382915,0.47076273564903,0.813641245972073,1.1419762370281192,0.5045680659738524,415,0.9927504315790232,111,1,2.7282415630550623
chopin,maestro_Etude_Op__10_No__8_in_F_Major.mid,data/midi/chopin/maestro_Etude_Op__10_No__8_in_F_Major.mid,62,62.75833333333333,0.844194260747069,0.8242677824267782,0.4732142857142857,42,0.9605772781766032,1.4705882352941178,139,0.3288104929895974,0.125,0.8823529411764706,0.2866126543209876,0.7666666666666667,1.274203431372548,0.5596949468937872,68,0.9945572955149156,74,1,3.053979871912168
chopin,maestro_Etude_Op__10_No__10_in_A-flat_Major.mid,data/midi/chopin/maestro_Etude_Op__10_No__10_in_A-flat_Major.mid,53,65.79310344827586,0.7724566901181793,0.8173913043478261,0.4509803921568627,31,0.7624703560310496,2.5396825396825395,147,0.248985438052041,0.2,0.435408195182984,3.3453245763971453,0.8275862068965517,0.992180168908352,0.480799918163336,63,0.9930371363078886,69,1,3.2639821029082774
chopin,maestro_Berceuse_in_D-Flat_Major__Op__57.mid,data/midi/chopin/maestro_Berceuse_in_D-Flat_Major__Op__57.mid,69,69.10042735042735,0.8014681611785759,0.8288770053475936,0.5084554678692221,50,0.9205270807380272,0.3125,141,0.289955658376711,0.3,1.828125,0.3903685513789457,0.7393162393162394,1.6798502604166672,0.7548883672940507,128,0.9944065147695842,77,1,2.7350374064837903
chopin,maestro_Complete_Etudes__Opus_25.mid,data/midi/chopin/maestro_Complete_Etudes__Opus_25.mid,72,61.18140589569161,0.9613250060790084,0.7754083484573503,0.4975369458128079,54,0.7108471020247433,2.043189368770764,274,0.261012913270446,0.5,0.903194975423266,0.8103627289498146,0.8253968253968254,1.2458014746040418,0.5635278645525917,602,0.9934833818625836,82,1,3.0997553683066053
chopin,maestro_Etude_Op__10_No__12_in_C_Minor.mid,data/midi/chopin/maestro_Etude_Op__10_No__12_in_C_Minor.mid,61,52.61607142857143,0.8769231905277931,0.8026905829596412,0.4086538461538461,38,0.9600334876780312,2.2857142857142856,127,0.2628911693905992,0.1,0.7938570584760779,0.5915621456916099,0.8258928571428571,1.1934435912581212,0.3957647553666768,70,0.9931052201071592,89,1,3.945155393053017
chopin,maestro_Etude_Op__10_No__2.mid,data/midi/chopin/maestro_Etude_Op__10_No__2.mid,67,67.81944444444444,0.9055114274359732,0.704225352112676,0.5230769230769231,34,0.8591231596707266,1.2195121951219512,93,0.3559827643354325,0.6,0.4081247047709022,3.320146390603566,0.8472222222222222,1.0311761927255558,0.5501746131912566,41,0.9894479064832732,72,1,3.4386973180076628
chopin,maestro_Ballade_4_Op__52.mid,data/midi/chopin/maestro_Ballade_4_Op__52.mid,72,61.87931034482759,0.94779466881923,0.776566757493188,0.4955044955044955,45,0.8138310243897299,2.3178807947019866,216,0.2372068230277185,0.05,0.8976987305681896,0.6342306653670808,0.8303085299455535,1.259656506686577,0.6074320965142124,302,0.9919252988562166,103,1,3.0760966875559537
chopin,maestro_Etude_Op__10_No__1.mid,data/midi/chopin/maestro_Etude_Op__10_No__1.mid,72,54.50442477876106,0.8495069614716017,0.9111111111111112,0.4858490566037736,43,0.851884124556204,2.7586206896551726,80,0.1967264715140069,0.17500000000000002,0.951912951912952,0.7716764396846529,0.8185840707964602,1.2499122499122497,0.5064251345237173,58,0.9820561230452725,71,1,2.940983606557377
chopin,maestro_Etude_Op__25_No__1_in_A-flat_Major.mid,data/midi/chopin/maestro_Etude_Op__25_No__1_in_A-flat_Major.mid,60,62.09893048128343,0.8868549765538405,0.8981233243967829,0.4971098265895953,46,0.9236078315270262,1.891891891891892,126,0.1638483965014577,0.0,1.2635135135135136,0.187348526552089,0.8021390374331551,1.30152027027027,0.5453270529624433,74,0.989749349599288,88,1,2.6809974204643163
chopin,maestro_Ballade_No__2_in_F_Major__Op__38.mid,data/midi/chopin/maestro_Ballade_No__2_in_F_Major__Op__38.mid,68,60.652713178294576,0.9655958344848868,0.7484472049689441,0.4850615114235501,47,0.8486240610677633,1.7289719626168225,175,0.2558967143921211,0.3,0.7326076668244202,1.2567461223617704,0.772093023255814,1.3239943208708,0.6904882303665605,214,0.9877100363369392,106,1,3.4650735294117645
chopin,maestro_Etude_Op__25_No__1.mid,data/midi/chopin/maestro_Etude_Op__25_No__1.mid,57,62.13170731707317,0.8275996264873425,0.7843137254901961,0.5028248587570622,39,0.9116645558040604,1.4492753623188406,125,0.1514692517418964,0.0,0.7427536231884058,0.4045796153083483,0.8048780487804879,1.0428743961352651,0.5146596891338121,69,0.9896112293595016,67,1,2.844776119402985
chopin,maestro_Ballade_No__2_in_F_Major.mid,data/midi/chopin/maestro_Ballade_No__2_in_F_Major.mid,63,59.29568788501027,0.9461928730354342,0.7222222222222222,0.4940047961630695,37,0.8437422939192013,1.9298245614035088,160,0.2482592145576083,0.325,0.6839887640449438,1.522921067536932,0.7987679671457906,1.2104400749063695,0.6345575254442559,171,0.9898065947843858,94,1,3.5655021834061134
chopin,maestro_Etude_Op__10_No__4.mid,data/midi/chopin/maestro_Etude_Op__10_No__4.mid,58,64.13978494623656,0.9198991215031352,0.5,0.4761904761904761,25,0.9269974637924956,2.6666666666666665,147,0.367223382045929,0.725,0.3875,0.1403742886139695,0.8494623655913979,1.0631944444444443,0.5814386243216303,60,0.9903745049499646,84,1,3.566626650660264
chopin,maestro_Andante_Spianato_et_Grande_Polonaise_Brillante__Op__22.mid,data/midi/chopin/maestro_Andante_Spianato_et_Grande_Polonaise_Brillante__Op__22.mid,74,63.37108594270487,0.9287388668708658,0.832,0.4932094353109363,55,0.8249920907576725,2.064676616915423,223,0.2788661417322834,0.1,0.9296516129032258,0.3692800673906097,0.8514323784143905,1.0875354838709617,0.4587908234839377,402,0.9943196792411972,102,1,2.731178129746149
chopin,maestro_Fantasie_in_F_Minor__Op__49.mid,data/midi/chopin/maestro_Fantasie_in_F_Minor__Op__49.mid,77,59.48312883435583,0.944547257463738,0.7912509593246354,0.5080576759966073,53,0.9020590649292904,2.3743016759776534,207,0.2171385911587479,0.05,0.8815774647887323,1.3621615035836985,0.7576687116564417,1.3725070422535186,0.6537644771047209,358,0.9857069790358196,105,1,3.3683906385437736
chopin,maestro_Barcarolle_in_F-sharp_Major__Op__60.mid,data/midi/chopin/maestro_Barcarolle_in_F-sharp_Major__Op__60.mid,72,61.99764521193092,0.9278982364345608,0.7761194029850746,0.5105663567202029,47,0.894501440751687,2.64,190,0.2463286228872263,0.65,1.2573402417962003,0.4218794882200354,0.8171114599686028,1.410889053376097,0.5506175217014326,250,0.9898297375689674,97,1,2.8127124405166555
chopin,maestro_Etude_Op__10_No__2_in_A_Minor.mid,data/midi/chopin/maestro_Etude_Op__10_No__2_in_A_Minor.mid,63,66.05405405405405,0.9238104734482016,0.6438356164383562,0.453125,26,0.8297452889624423,1.75,84,0.3236311239193083,0.625,0.3976712942230183,0.1335271081892703,0.8108108108108109,0.8280340349305867,0.593714786236949,40,0.997316505420905,93,1,3.565137614678899
chopin,maestro_Etude_Op__25_No__5_in_E_Minor.mid,data/midi/chopin/maestro_Etude_Op__25_No__5_in_E_Minor.mid,67,66.58531317494601,0.8625883455087465,0.8982683982683982,0.5214446952595937,41,0.8466472405782696,1.9780219780219777,137,0.2581699346405229,0.275,1.173141891891892,2.470593022104669,0.8056155507559395,1.3196790540540535,0.519437803361353,91,0.9873895030979344,94,1,3.180602006688963
chopin,maestro_Etude_Op__25_No__6.mid,data/midi/chopin/maestro_Etude_Op__25_No__6.mid,62,56.08965517241379,0.9202714909363808,0.8472222222222222,0.4850746268656716,36,0.7858258199601151,1.5625,173,0.3779918272037361,0.125,0.56640625,0.6416382613291055,0.7724137931034483,1.328125000000001,0.7349315088405529,64,0.998469239325226,98,1,4.015783540022548
chopin,maestro_Etude_Op__25_No__11_in_A_Minor.mid,data/midi/chopin/maestro_Etude_Op__25_No__11_in_A_Minor.mid,71,60.73929961089494,0.9248163993277382,0.80859375,0.4869565217391304,44,0.8726735742089914,2.0,168,0.2540736270368135,0.5750000000000001,0.5300790649707804,0.8656443616776098,0.867704280155642,1.147473358542453,0.6334093793993448,120,0.995979105919589,94,1,3.1725752508361205
chopin,maestro_12_Etudes__Op__25.mid,data/midi/chopin/maestro_12_Etudes__Op__25.mid,74,61.41108294096342,0.9660159824395032,0.8126811594202898,0.4918096723868955,56,0.8613534902408121,2.1560283687943262,295,0.2926699208335042,0.675,0.9463852152303692,1.224122249637357,0.8091271278522274,1.233597075037851,0.5285045010965649,705,0.9911710289370352,99,1,3.3861475780896333
chopin,maestro_Etude_in_A_Minor__Op__25__No__11.mid,data/midi/chopin/maestro_Etude_in_A_Minor__Op__25__No__11.mid,75,61.47738693467337,0.9140919488121187,0.8282828282828283,0.4550561797752809,41,0.8640147235810868,2.612612612612613,153,0.2645962732919255,0.42500000000000004,0.4455223880597014,0.920311355773844,0.7236180904522613,1.0430970149253722,0.671478591138381,111,0.9920371389313352,108,1,3.209122807017544
chopin,maestro_24_Preludes__Op__28.mid,data/midi/chopin/maestro_24_Preludes__Op__28.mid,77,59.38557881553051,0.9877456692358852,0.7963493199713673,0.4875251509054326,56,0.8170982585811135,2.091666666666667,258,0.212858290918832,0.35000000000000003,1.126171205964335,1.1958241169871455,0.7770620862408302,1.3253014071262927,0.5955250927132492,1200,0.989524085362538,107,1,3.064774494556765
chopin,maestro_Etude_Op__25_No__12.mid,data/midi/chopin/maestro_Etude_Op__25_No__12.mid,40,50.8051948051948,0.8192939511735783,0.8157894736842105,0.4852941176470588,21,0.7656443147291355,2.028985507246377,109,0.1748670212765957,0.55,0.2789855072463768,0.0719275313431157,0.8441558441558441,1.0045289855072463,0.5871184374444576,69,0.9966415762353464,70,1,3.2592954990215266
chopin,maestro_Etude_Op__25_No__10_in_B_Minor.mid,data/midi/chopin/maestro_Etude_Op__25_No__10_in_B_Minor.mid,66,63.14735516372796,0.9347083477532442,0.8575031525851198,0.4706649282920469,38,0.8237992762028322,3.19672131147541,187,0.3612735542560104,0.125,1.4887499999999998,1.3838219480028282,0.7884130982367759,1.6620312500000034,0.6512092350583576,122,0.9788332353964806,104,1,4.4088302752293576
chopin,maestro_Etude_Op__10_No__5_in_G-flat_Major.mid,data/midi/chopin/maestro_Etude_Op__10_No__5_in_G-flat_Major.mid,62,73.44047619047619,0.6901121765012388,0.8072289156626506,0.4935064935064935,25,0.9072548997311632,1.4583333333333337,101,0.2129760225669957,0.875,0.4375,0.5141359205719325,0.8095238095238095,1.0039062500000002,0.5248621941248872,48,0.9939270208635786,86,1,3.069117647058824
chopin,maestro_Fantasy_in_F_Minor__Op_49.mid,data/midi/chopin/maestro_Fantasy_in_F_Minor__Op_49.mid,77,59.13181448331977,0.955096806164937,0.8151465798045603,0.5123893805309735,49,0.9059275585069346,2.526041666666667,193,0.2127929069031032,0.0,0.7874839812046134,1.3449613115198364,0.7737998372660699,1.22490388722768,0.6686772652075684,384,0.9885135279003664,116,1,3.295125553914328
chopin,maestro_Berceuse_Op__57.mid,data/midi/chopin/maestro_Berceuse_Op__57.mid,69,68.15072083879423,0.7581496795802759,0.7834645669291339,0.516642547033285,47,0.9024621937700404,0.2290076335877862,133,0.3096784670347515,0.625,1.4549499443826477,0.6726678831900856,0.7300131061598951,1.6300651517559197,0.7307543762820197,131,0.9931017064167312,83,1,3.025965379494008
chopin,maestro_Etude_Op__25_No__11.mid,data/midi/chopin/maestro_Etude_Op__25_No__11.mid,73,59.2,0.890000655927282,0.819672131147541,0.4755555555555555,47,0.8564574497711323,2.4770642201834865,165,0.2705767984445885,0.5750000000000001,0.5601066869879977,0.6404627701420704,0.7387755102040816,1.196227852924366,0.6454670991445308,109,0.9929435488529824,95,1,3.1724381625441698
chopin,maestro_Etude_Op__10_No__8.mid,data/midi/chopin/maestro_Etude_Op__10_No__8.mid,65,61.86813186813187,0.8193968860199363,0.8287292817679558,0.5389221556886228,45,0.9608743384064616,1.4285714285714284,131,0.3516260162601626,0.375,0.65,0.2387636020877779,0.7637362637362637,1.2285714285714286,0.6029065850713882,70,0.990651481259555,96,1,3.1220209723546235
chopin,maestro_Barcarolle__Op__60.mid,data/midi/chopin/maestro_Barcarolle__Op__60.mid,77,61.37650031585597,0.9211594682773594,0.8015170670037927,0.493234100135318,52,0.8704519017337929,2.418772563176895,191,0.2377431043407528,0.475,1.4083629893238434,0.5062107588253998,0.8584965255843335,1.6416073546856451,0.6315166176263406,277,0.9926193395361338,101,1,2.955930198166223
chopin,maestro_Etude_Op__25_No__10.mid,data/midi/chopin/maestro_Etude_Op__25_No__10.mid,58,62.41964285714285,0.9244376720314704,0.8568872987477638,0.4750462107208872,36,0.7962564364245415,3.253968253968254,151,0.2577011936850212,0.275,1.0519724483406383,1.802485030470521,0.7928571428571428,1.4076393237319975,0.603546887606589,126,0.9881247194946728,79,1,3.6902485659655833
chopin,maestro_Etudes_Op__10_Nos__8.mid,data/midi/chopin/maestro_Etudes_Op__10_Nos__8.mid,65,66.34146341463415,0.8568004155332276,0.8382352941176471,0.5767195767195767,44,0.9536474158849404,1.805555555555556,128,0.3504858657243816,0.125,0.7118055555555556,0.2946136558926565,0.7902439024390244,1.2387152777777777,0.5284260990010726,72,0.9938682599634224,72,1,3.065099457504521
chopin,maestro_Etudes_Op__10_Nos__9.mid,data/midi/chopin/maestro_Etudes_Op__10_Nos__9.mid,60,53.77401129943503,0.82736741111672,0.7960339943342776,0.4761904761904761,39,0.8305797813139832,1.746031746031746,97,0.2162162162162162,0.9750000000000001,1.4047619047619049,0.1380601506059348,0.8531073446327684,0.9675925925925932,0.3412125173024878,63,0.985074956576088,66,1,2.13510101010101
chopin,maestro_Ballade_No__1_in_G_Minor__Op__23.mid,data/midi/chopin/maestro_Ballade_No__1_in_G_Minor__Op__23.mid,72,61.9301948051948,0.925804409885436,0.826157595450853,0.4973958333333333,49,0.8860164649144388,2.246376811594203,216,0.2651004278152418,0.25,1.114175898711282,0.476601440065954,0.7637987012987013,1.3831486924410292,0.6759091883868521,276,0.9911675042922826,101,1,3.050971647021344
chopin,maestro_Etude_in_F_Major__Op__10__No__8.mid,data/midi/chopin/maestro_Etude_in_F_Major__Op__10__No__8.mid,63,64.34703196347031,0.8259919914487655,0.8990825688073395,0.4764150943396226,46,0.9537145903976948,1.4473684210526316,140,0.3298680527788884,0.125,0.7203947368421053,0.3998746666852003,0.7442922374429224,1.2338267543859638,0.5802378335884897,76,0.989509729189696,66,1,3.206989247311828
chopin,maestro_Etude_Op__25_No__12_in_C_Minor.mid,data/midi/chopin/maestro_Etude_Op__25_No__12_in_C_Minor.mid,55,54.03191489361702,0.896866442246755,0.8064516129032258,0.5176470588235295,27,0.7478624724474394,2.753623188405797,140,0.2124042592938539,0.5,0.3405797101449275,0.1138249144912227,0.8617021276595744,1.0625000000000009,0.4801419711875963,69,0.996732608465879,106,1,3.355716878402904
chopin,maestro_Ballade_No__4_in_F_Minor__Op__52.mid,data/midi/chopin/maestro_Ballade_No__4_in_F_Minor__Op__52.mid,72,62.40550879877582,0.9613228947319088,0.8047473200612557,0.4792548687552921,50,0.8083805993133528,2.5617283950617287,235,0.2635726795096322,0.8250000000000001,0.9989172664161518,0.5609678715196412,0.8064269319051263,1.412967326921851,0.6416914002030304,324,0.9905793866435724,104,1,3.082614742698192
chopin,maestro_Barcarolle_in_F_.mid,data/midi/chopin/maestro_Barcarolle_in_F_.mid,73,60.53214049039099,0.9164692204606468,0.8255968169761273,0.5074415308291992,49,0.8655995215584948,2.418032786885246,202,0.2523271935036641,0.6,1.533276883996613,0.4004994832809588,0.7899271040424122,1.6254022015241276,0.6439799053953884,244,0.9876557313876252,100,1,3.151052792187977
chopin,maestro_Etudes_Op__25_Nos__1-5.mid,data/midi/chopin/maestro_Etudes_Op__25_Nos__1-5.mid,73,62.1527224435591,0.9664954692292528,0.8239202657807309,0.5234996384671005,47,0.4302430141052327,1.8541033434650456,208,0.2244298456443945,0.42500000000000004,1.0986018237082067,2.199505299470065,0.8638778220451527,1.1471732522796336,0.4668060130312962,329,0.9870399263906487,103,1,3.0664819944598336
chopin,maestro_Berceuse_Op__57_in_D-flat_Major.mid,data/midi/chopin/maestro_Berceuse_Op__57_in_D-flat_Major.mid,69,68.71722643553629,0.7788431005883657,0.8080260303687635,0.5103686635944701,49,0.9039017020163038,0.3007518796992481,143,0.3016787360105332,0.42500000000000004,1.73279098873592,0.4922806067172264,0.7648970747562297,1.7046307884856096,0.7000910114538759,133,0.9905225690585786,82,1,2.9037267080745344
chopin,maestro_Etude_Op__25_No__6_in_G-sharp_Minor.mid,data/midi/chopin/maestro_Etude_Op__25_No__6_in_G-sharp_Minor.mid,57,58.0,0.8848754642054509,0.8148148148148148,0.5454545454545454,31,0.8085954200260417,1.896551724137931,167,0.3763781906056487,0.25,0.4698275862068966,0.1782000205743998,0.7889908256880734,1.323635057471264,0.6740595711809831,58,0.9972214167094512,70,1,4.192211055276382
